ID,bedrooms,bathrooms,living_space,address,city,state,zipcode,latitude,longitude,property_url,price
305,3,2,1966.0,"16800 China Gulch Dr, Anderson, CA 96007",Anderson,CA,96007,40.49014,-122.43379,https://www.zillow.com/homedetails/16800-China-Gulch-Dr-Anderson-CA-96007/83363878_zpid/,679500.0
306,2,1,1326.0,"6730 Happy Valley Rd, Anderson, CA 96007",Anderson,CA,96007,40.480827,-122.39678,https://www.zillow.com/homedetails/6730-Happy-Valley-Rd-Anderson-CA-96007/59679025_zpid/,360000.0
307,3,2,1898.0,"4510 Pleasant Hills Dr, Anderson, CA 96007",Anderson,CA,96007,40.423767,-122.30065,https://www.zillow.com/homedetails/4510-Pleasant-Hills-Dr-Anderson-CA-96007/2066435091_zpid/,545900.0
308,3,2,1748.0,"20016 Pride Mountain Ct, Anderson, CA 96007",Anderson,CA,96007,40.42295,-122.29889,https://www.zillow.com/homedetails/20016-Pride-Mountain-Ct-Anderson-CA-96007/2066446963_zpid/,539900.0
309,1,1,700.0,"4422 Gover Rd, Anderson, CA 96007",Anderson,CA,96007,40.40905,-122.184,https://www.zillow.com/homedetails/4422-Gover-Rd-Anderson-CA-96007/2101716574_zpid/,899000.0
310,4,2,2300.0,"477-325 Eagle Lake Rd, Susanville, CA 96130",Susanville,CA,96130,40.42163,-120.72041,https://www.zillow.com/homedetails/477-325-Eagle-Lake-Rd-Susanville-CA-96130/19106117_zpid/,385000.0
311,4,2,2594.0,"6458 Oak St, Anderson, CA 96007",Anderson,CA,96007,40.472736,-122.45531,https://www.zillow.com/homedetails/6458-Oak-St-Anderson-CA-96007/240285162_zpid/,399900.0
312,3,2,1938.0,"4829 Pheasant Dr, Anderson, CA 96007",Anderson,CA,96007,40.42881,-122.21706,https://www.zillow.com/homedetails/4829-Pheasant-Dr-Anderson-CA-96007/15227048_zpid/,499000.0
313,2,1,1156.0,"518-045 State Highway 395, Ravendale, CA 96123",Ravendale,CA,96123,40.818546,-120.398544,https://www.zillow.com/homedetails/518-045-State-Highway-395-Ravendale-CA-96123/2066467777_zpid/,169000.0
314,4,3,3800.0,"5946 Happy Valley Rd, Anderson, CA 96007",Anderson,CA,96007,40.4585,-122.40341,https://www.zillow.com/homedetails/5946-Happy-Valley-Rd-Anderson-CA-96007/331231657_zpid/,649000.0
315,4,2,1310.0,"771 April Ln, Yuba City, CA 95991",Yuba City,CA,95991,39.153454,-121.62855,https://www.zillow.com/homedetails/771-April-Ln-Yuba-City-CA-95991/16085548_zpid/,389999.0
316,4,2,1484.0,"1153 Galaxy Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.107807,-121.62899,https://www.zillow.com/homedetails/1153-Galaxy-Dr-Yuba-City-CA-95991/16096683_zpid/,389000.0
317,3,2,2330.0,"373 2nd St, Yuba City, CA 95991",Yuba City,CA,95991,39.134193,-121.60474,https://www.zillow.com/homedetails/373-2nd-St-Yuba-City-CA-95991/16085351_zpid/,575000.0
318,4,3,2439.0,"2259 Claremont Way, Yuba City, CA 95991",Yuba City,CA,95991,39.093925,-121.61937,https://www.zillow.com/homedetails/2259-Claremont-Way-Yuba-City-CA-95991/69305451_zpid/,639000.0
319,3,2,1634.0,"2366 Arizona Way, Yuba City, CA 95991",Yuba City,CA,95991,39.094734,-121.60524,https://www.zillow.com/homedetails/2366-Arizona-Way-Yuba-City-CA-95991/64978467_zpid/,450000.0
320,4,3,2200.0,"1220 Swarn Ct, Yuba City, CA 95991",Yuba City,CA,95991,39.167984,-121.633385,https://www.zillow.com/homedetails/1220-Swarn-Ct-Yuba-City-CA-95991/97453234_zpid/,599000.0
321,4,2,1893.0,"1155 Sam Rider Way, Yuba City, CA 95991",Yuba City,CA,95991,39.11177,-121.63156,https://www.zillow.com/homedetails/1155-Sam-Rider-Way-Yuba-City-CA-95991/69307104_zpid/,499000.0
322,3,2,1524.0,"1640 Melanie Ln, Yuba City, CA 95991",Yuba City,CA,95991,39.154964,-121.62238,https://www.zillow.com/homedetails/1640-Melanie-Ln-Yuba-City-CA-95991/16094803_zpid/,270000.0
323,3,3,2450.0,"2297 Mackenzie Way, Yuba City, CA 95991",Yuba City,CA,95991,39.09304,-121.61749,https://www.zillow.com/homedetails/2297-Mackenzie-Way-Yuba-City-CA-95991/64976480_zpid/,675000.0
324,3,2,2304.0,"1145 Ashwood Ct, Yuba City, CA 95991",Yuba City,CA,95991,39.110252,-121.626785,https://www.zillow.com/homedetails/1145-Ashwood-Ct-Yuba-City-CA-95991/16084909_zpid/,520000.0
325,3,2,1553.0,"432-405 Constantia Rd, Doyle, CA 96109",Doyle,CA,96109,40.003284,-120.09533,https://www.zillow.com/homedetails/432-405-Constantia-Rd-Doyle-CA-96109/19113114_zpid/,269000.0
326,2,1,864.0,"799 Clark Ave APT 26, Yuba City, CA 95991",Yuba City,CA,95991,39.136246,-121.624794,https://www.zillow.com/homedetails/799-Clark-Ave-APT-26-Yuba-City-CA-95991/16082729_zpid/,169900.0
327,3,2,1599.0,"1441 Tradewind Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.10582,-121.61783,https://www.zillow.com/homedetails/1441-Tradewind-Dr-Yuba-City-CA-95991/16090341_zpid/,439000.0
328,2,1,1115.0,"533 Scott St, Yuba City, CA 95991",Yuba City,CA,95991,39.136566,-121.61697,https://www.zillow.com/homedetails/533-Scott-St-Yuba-City-CA-95991/16082878_zpid/,325000.0
329,3,2,1397.0,"795 Railroad Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.11752,-121.622826,https://www.zillow.com/homedetails/795-Railroad-Ave-Yuba-City-CA-95991/16084856_zpid/,315000.0
330,3,2,1629.0,"1890 Ari Ct, Yuba City, CA 95991",Yuba City,CA,95991,39.099747,-121.62974,https://www.zillow.com/homedetails/1890-Ari-Ct-Yuba-City-CA-95991/16097095_zpid/,449000.0
331,3,3,1444.0,"1094 Arbor Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.11173,-121.62922,https://www.zillow.com/homedetails/1094-Arbor-Dr-Yuba-City-CA-95991/64975487_zpid/,389000.0
332,3,3,1800.0,"443-310 Olive Ln, Doyle, CA 96109",Doyle,CA,96109,40.10726,-120.21503,https://www.zillow.com/homedetails/443-310-Olive-Ln-Doyle-CA-96109/2068792376_zpid/,685000.0
333,3,2,1467.0,"658 King Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.14798,-121.624725,https://www.zillow.com/homedetails/658-King-Ave-Yuba-City-CA-95991/16083190_zpid/,439000.0
334,2,1,1144.0,"922 Cooper Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.13983,-121.62397,https://www.zillow.com/homedetails/922-Cooper-Ave-Yuba-City-CA-95991/16082452_zpid/,267500.0
335,3,2,2050.0,"435805 Diana Dr, Doyle, CA 96109",Doyle,CA,96109,40.035645,-120.12121,https://www.zillow.com/homedetails/435805-Diana-Dr-Doyle-CA-96109/82882933_zpid/,259000.0
336,3,2,1419.0,"900 Oakview Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.15991,-121.62628,https://www.zillow.com/homedetails/900-Oakview-Dr-Yuba-City-CA-95991/16087054_zpid/,429900.0
337,4,2,1954.0,"642 Winslow Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.154026,-121.62454,https://www.zillow.com/homedetails/642-Winslow-Dr-Yuba-City-CA-95991/64976373_zpid/,425000.0
338,4,2,1549.0,"2474 Carmelo Way, Yuba City, CA 95991",Yuba City,CA,95991,39.09323,-121.60799,https://www.zillow.com/homedetails/2474-Carmelo-Way-Yuba-City-CA-95991/16090878_zpid/,449000.0
339,3,2,1481.0,"562 Mosburg Loop, Yuba City, CA 95991",Yuba City,CA,95991,39.098236,-121.61679,https://www.zillow.com/homedetails/562-Mosburg-Loop-Yuba-City-CA-95991/89477734_zpid/,470000.0
340,3,2,1340.0,"794 Railroad Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.117527,-121.622246,https://www.zillow.com/homedetails/794-Railroad-Ave-Yuba-City-CA-95991/16084503_zpid/,389000.0
341,4,3,1681.0,"621 Lask Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.103935,-121.617226,https://www.zillow.com/homedetails/621-Lask-Dr-Yuba-City-CA-95991/16090996_zpid/,465000.0
342,3,3,2101.0,"911 Mariposa Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.109512,-121.624664,https://www.zillow.com/homedetails/911-Mariposa-Dr-Yuba-City-CA-95991/16084678_zpid/,509000.0
343,1,1,672.0,"285 Del Monte Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.126877,-121.61508,https://www.zillow.com/homedetails/285-Del-Monte-Ave-Yuba-City-CA-95991/16084170_zpid/,149900.0
344,3,3,1556.0,"2152 Deer Creek Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.098415,-121.60524,https://www.zillow.com/homedetails/2152-Deer-Creek-Dr-Yuba-City-CA-95991/64975285_zpid/,455000.0
345,3,1,1098.0,"370 Pine Way, Yuba City, CA 95991",Yuba City,CA,95991,39.129147,-121.61868,https://www.zillow.com/homedetails/370-Pine-Way-Yuba-City-CA-95991/16083685_zpid/,265000.0
346,3,3,1730.0,"750 Lincoln Rd APT 20, Yuba City, CA 95991",Yuba City,CA,95991,39.112087,-121.62059,https://www.zillow.com/homedetails/750-Lincoln-Rd-APT-20-Yuba-City-CA-95991/16084755_zpid/,300000.0
347,4,2,1900.0,"1318 Geneva Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.107964,-121.626114,https://www.zillow.com/homedetails/1318-Geneva-Ave-Yuba-City-CA-95991/16096730_zpid/,425000.0
348,4,3,2324.0,"1977 Westminster Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.16429,-121.63267,https://www.zillow.com/homedetails/1977-Westminster-Dr-Yuba-City-CA-95991/64978456_zpid/,589900.0
349,3,1,864.0,"1118 McMullen Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.152443,-121.63055,https://www.zillow.com/homedetails/1118-McMullen-Ave-Yuba-City-CA-95991/16085693_zpid/,274999.0
350,3,2,1944.0,"718 E 5th St, Alturas, CA 96101",Alturas,CA,96101,41.4885,-120.5334,https://www.zillow.com/homedetails/718-E-5th-St-Alturas-CA-96101/19114423_zpid/,309000.0
351,3,2,1324.0,"1526 Upland Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.152702,-121.62538,https://www.zillow.com/homedetails/1526-Upland-Dr-Yuba-City-CA-95991/16083337_zpid/,329000.0
352,3,1,1406.0,"1200 W 11th St, Alturas, CA 96101",Alturas,CA,96101,41.49398,-120.559654,https://www.zillow.com/homedetails/1200-W-11th-St-Alturas-CA-96101/19113975_zpid/,179950.0
353,3,2,1524.0,"1045 Oakwood Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.156788,-121.62878,https://www.zillow.com/homedetails/1045-Oakwood-Dr-Yuba-City-CA-95991/16087144_zpid/,449900.0
354,3,1,944.0,"1304 W 8th St, Alturas, CA 96101",Alturas,CA,96101,41.49162,-120.56134,https://www.zillow.com/homedetails/1304-W-8th-St-Alturas-CA-96101/19114014_zpid/,85000.0
355,3,1,1294.0,"977 Frederick St, Yuba City, CA 95991",Yuba City,CA,95991,39.131145,-121.627975,https://www.zillow.com/homedetails/977-Frederick-St-Yuba-City-CA-95991/16088226_zpid/,355000.0
356,2,1,744.0,"1202 W 8th St, Alturas, CA 96101",Alturas,CA,96101,41.49162,-120.559814,https://www.zillow.com/homedetails/1202-W-8th-St-Alturas-CA-96101/19114035_zpid/,118000.0
357,2,2,1028.0,"705 Almond St, Yuba City, CA 95991",Yuba City,CA,95991,39.136814,-121.61853,https://www.zillow.com/homedetails/705-Almond-St-Yuba-City-CA-95991/16082867_zpid/,329900.0
358,3,2,1444.0,"1086 Arbor Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.111732,-121.62904,https://www.zillow.com/homedetails/1086-Arbor-Dr-Yuba-City-CA-95991/64975492_zpid/,384900.0
359,3,2,1337.0,"515 Ohlson St, Yuba City, CA 95991",Yuba City,CA,95991,39.147057,-121.62128,https://www.zillow.com/homedetails/515-Ohlson-St-Yuba-City-CA-95991/16083231_zpid/,359000.0
360,4,3,2043.0,"755 Stewart Rd, Yuba City, CA 95991",Yuba City,CA,95991,39.087696,-121.62146,https://www.zillow.com/homedetails/755-Stewart-Rd-Yuba-City-CA-95991/249923099_zpid/,799000.0
361,2,1,1210.0,"488 Steward Rd, Alturas, CA 96101",Alturas,CA,96101,41.59139,-120.41856,https://www.zillow.com/homedetails/488-Steward-Rd-Alturas-CA-96101/249304267_zpid/,110000.0
362,3,2,1420.0,"126 River Oaks Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.103874,-121.60847,https://www.zillow.com/homedetails/126-River-Oaks-Dr-Yuba-City-CA-95991/54051549_zpid/,410000.0
363,3,2,1196.0,"1516 Gray Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.15252,-121.63028,https://www.zillow.com/homedetails/1516-Gray-Ave-Yuba-City-CA-95991/16085694_zpid/,339999.0
364,2,1,950.0,"505 Grande Rd, Alturas, CA 96101",Alturas,CA,96101,41.417744,-120.64496,https://www.zillow.com/homedetails/505-Grande-Rd-Alturas-CA-96101/19117164_zpid/,154900.0
365,3,2,1452.0,"1653 Southpark Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.09988,-121.62108,https://www.zillow.com/homedetails/1653-Southpark-Dr-Yuba-City-CA-95991/2065425921_zpid/,420000.0
366,3,2,1144.0,"602 W 3rd St, Alturas, CA 96101",Alturas,CA,96101,41.486713,-120.55012,https://www.zillow.com/homedetails/602-W-3rd-St-Alturas-CA-96101/19114596_zpid/,125000.0
367,3,2,1143.0,"733 Rice Way, Yuba City, CA 95991",Yuba City,CA,95991,39.152687,-121.6272,https://www.zillow.com/homedetails/733-Rice-Way-Yuba-City-CA-95991/16085482_zpid/,349900.0
368,3,2,1561.0,"842 Morley Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.13269,-121.62499,https://www.zillow.com/homedetails/842-Morley-Ave-Yuba-City-CA-95991/16084273_zpid/,305000.0
369,2,1,768.0,"668 Brooks Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.13038,-121.61835,https://www.zillow.com/homedetails/668-Brooks-Ave-Yuba-City-CA-95991/16083703_zpid/,225000.0
370,4,3,2383.0,"2242 Birmington Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.169296,-121.630554,https://www.zillow.com/homedetails/2242-Birmington-Dr-Yuba-City-CA-95991/122725959_zpid/,620000.0
371,3,2,1222.0,"1180 Larry Way, Yuba City, CA 95991",Yuba City,CA,95991,39.08197,-121.63155,https://www.zillow.com/homedetails/1180-Larry-Way-Yuba-City-CA-95991/16098751_zpid/,410000.0
372,3,2,1731.0,"1305 Zephyr Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.10949,-121.619774,https://www.zillow.com/homedetails/1305-Zephyr-Dr-Yuba-City-CA-95991/16090568_zpid/,465000.0
373,3,2,1144.0,"35080 Highway 299e, Alturas, CA 96101",Alturas,CA,96101,41.483368,-120.64487,https://www.zillow.com/homedetails/35080-Highway-299e-Alturas-CA-96101/234675068_zpid/,425000.0
374,4,2,1493.0,"2501 Drummond Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.092484,-121.609,https://www.zillow.com/homedetails/2501-Drummond-Dr-Yuba-City-CA-95991/16090805_zpid/,425000.0
375,4,2,1836.0,"17007 County Road 54, Alturas, CA 96101",Alturas,CA,96101,41.452206,-120.59998,https://www.zillow.com/homedetails/17007-County-Road-54-Alturas-CA-96101/234675279_zpid/,250000.0
376,3,1,1040.0,"819 Rosalind Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.14082,-121.627106,https://www.zillow.com/homedetails/819-Rosalind-Ave-Yuba-City-CA-95991/16082399_zpid/,264900.0
377,3,2,1396.0,"1052 Courtyard Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.11109,-121.62848,https://www.zillow.com/homedetails/1052-Courtyard-Dr-Yuba-City-CA-95991/62019041_zpid/,389000.0
378,2,1,1083.0,"875 Frederick St, Yuba City, CA 95991",Yuba City,CA,95991,39.131065,-121.624535,https://www.zillow.com/homedetails/875-Frederick-St-Yuba-City-CA-95991/211843819_zpid/,340000.0
379,3,2,1467.0,"333 Woodbridge Ave, Yuba City, CA 95991",Yuba City,CA,95991,39.124973,-121.61252,https://www.zillow.com/homedetails/333-Woodbridge-Ave-Yuba-City-CA-95991/16085183_zpid/,335000.0
380,4,2,1280.0,"527 Benton Dr, Yuba City, CA 95991",Yuba City,CA,95991,39.122047,-121.61809,https://www.zillow.com/homedetails/527-Benton-Dr-Yuba-City-CA-95991/16084398_zpid/,375000.0
381,5,4,2887.0,"950 Mayflower Way, Yuba City, CA 95991",Yuba City,CA,95991,39.16835,-121.62744,https://www.zillow.com/homedetails/950-Mayflower-Way-Yuba-City-CA-95991/122905603_zpid/,739000.0
382,3,2,1624.0,"34 Clinton St, Yuba City, CA 95991",Yuba City,CA,95991,39.125427,-121.617546,https://www.zillow.com/homedetails/34-Clinton-St-Yuba-City-CA-95991/16084098_zpid/,384900.0
383,2,1,864.0,"799 Clark Ave APT 19, Yuba City, CA 95991",Yuba City,CA,95991,39.136246,-121.624794,https://www.zillow.com/homedetails/799-Clark-Ave-APT-19-Yuba-City-CA-95991/16082724_zpid/,165000.0
384,3,2,1309.0,"1151 Nickel Ln, Yuba City, CA 95991",Yuba City,CA,95991,39.080902,-121.63108,https://www.zillow.com/homedetails/1151-Nickel-Ln-Yuba-City-CA-95991/16098834_zpid/,359900.0
385,2,1,1094.0,"406 E North St, Alturas, CA 96101",Alturas,CA,96101,41.483597,-120.537834,https://www.zillow.com/homedetails/406-E-North-St-Alturas-CA-96101/19115004_zpid/,135000.0
386,2,1,952.0,"808 Park St, Alturas, CA 96101",Alturas,CA,96101,41.485844,-120.55388,https://www.zillow.com/homedetails/808-Park-St-Alturas-CA-96101/19114567_zpid/,139000.0
387,3,1,1712.0,"1355 N Warner St, Alturas, CA 96101",Alturas,CA,96101,41.49637,-120.560814,https://www.zillow.com/homedetails/1355-N-Warner-St-Alturas-CA-96101/19113918_zpid/,275000.0
388,4,2,2220.0,"306 McKenney Dr, Alturas, CA 96101",Alturas,CA,96101,41.55649,-120.31084,https://www.zillow.com/homedetails/306-McKenney-Dr-Alturas-CA-96101/241549760_zpid/,385000.0
389,7,5,2152.0,"13061 La Porte Rd, Strawberry Valley, CA 95981",Strawberry Valley,CA,95981,39.558376,-121.12573,https://www.zillow.com/homedetails/13061-La-Porte-Rd-Strawberry-Valley-CA-95981/2065544955_zpid/,379000.0
390,2,2,2240.0,"13578 La Porte Rd, Strawberry Valley, CA 95981",Strawberry Valley,CA,95981,39.569016,-121.10411,https://www.zillow.com/homedetails/13578-La-Porte-Rd-Strawberry-Valley-CA-95981/16559229_zpid/,245000.0
391,2,2,960.0,"6306 Graham Rd, Paradise, CA 95969",Paradise,CA,95969,39.77409,-121.621635,https://www.zillow.com/homedetails/6306-Graham-Rd-Paradise-CA-95969/18250064_zpid/,265000.0
392,3,2,1611.0,"13738 Eureka Dr, Magalia, CA 95954",Magalia,CA,95954,39.808327,-121.596985,https://www.zillow.com/homedetails/13738-Eureka-Dr-Magalia-CA-95954/18264855_zpid/,399000.0
393,5,7,5363.0,"6313 W Wagstaff Rd, Paradise, CA 95969",Paradise,CA,95969,39.77544,-121.63138,https://www.zillow.com/homedetails/6313-W-Wagstaff-Rd-Paradise-CA-95969/59732264_zpid/,1400000.0
394,2,2,1056.0,"5751 Academy Dr, Paradise, CA 95969",Paradise,CA,95969,39.755486,-121.61751,https://www.zillow.com/homedetails/5751-Academy-Dr-Paradise-CA-95969/18252673_zpid/,249000.0
395,3,4,2835.0,"21474 Sleepy Creek Rd, Montgomery Creek, CA 96065",Montgomery Creek,CA,96065,40.90852,-121.913475,https://www.zillow.com/homedetails/21474-Sleepy-Creek-Rd-Montgomery-Creek-CA-96065/335648771_zpid/,679000.0
396,3,2,1180.0,"21498 Big Bend Rd, Montgomery Creek, CA 96065",Montgomery Creek,CA,96065,40.913853,-121.91084,https://www.zillow.com/homedetails/21498-Big-Bend-Rd-Montgomery-Creek-CA-96065/15204706_zpid/,349000.0
397,4,3,3460.0,"19649 Cove Rd, Montgomery Creek, CA 96065",Montgomery Creek,CA,96065,40.864643,-121.921776,https://www.zillow.com/homedetails/19649-Cove-Rd-Montgomery-Creek-CA-96065/2071226522_zpid/,1298000.0
398,1,1,570.0,"4638 Widow Springs Dr, McCloud, CA 96057",McCloud,CA,96057,41.308285,-122.06977,https://www.zillow.com/homedetails/4638-Widow-Springs-Dr-McCloud-CA-96057/240267493_zpid/,130000.0
399,3,3,1776.0,"1001 Firenze Ave, McCloud, CA 96057",McCloud,CA,96057,41.262695,-122.12031,https://www.zillow.com/homedetails/1001-Firenze-Ave-McCloud-CA-96057/15976379_zpid/,445000.0
400,2,2,1316.0,"552 N California Ave, McCloud, CA 96057",McCloud,CA,96057,41.257805,-122.13863,https://www.zillow.com/homedetails/552-N-California-Ave-McCloud-CA-96057/2064250380_zpid/,360000.0
401,3,2,1346.0,"221 Shasta Pines Dr, McCloud, CA 96057",McCloud,CA,96057,41.214996,-122.146194,https://www.zillow.com/homedetails/221-Shasta-Pines-Dr-McCloud-CA-96057/2064369367_zpid/,440000.0
402,3,2,1520.0,"500 Broadway Ave, McCloud, CA 96057",McCloud,CA,96057,41.256252,-122.13518,https://www.zillow.com/homedetails/500-Broadway-Ave-McCloud-CA-96057/15976083_zpid/,440000.0
403,2,1,1132.0,"517 Grove St, McCloud, CA 96057",McCloud,CA,96057,41.25625,-122.12816,https://www.zillow.com/homedetails/517-Grove-St-McCloud-CA-96057/219058784_zpid/,335000.0
404,3,5,4200.0,"30022 Willow Spg, McCloud, CA 96057",McCloud,CA,96057,41.325207,-122.04081,https://www.zillow.com/homedetails/30022-Willow-Spg-McCloud-CA-96057/2065563276_zpid/,25000000.0
405,4,2,2100.0,"2821 Squaw Valley Rd, McCloud, CA 96057",McCloud,CA,96057,41.21789,-122.14727,https://www.zillow.com/homedetails/2821-Squaw-Valley-Rd-McCloud-CA-96057/219055653_zpid/,350000.0
406,3,2,1620.0,"13742 Endicot Cir, Magalia, CA 95954",Magalia,CA,95954,39.80732,-121.59811,https://www.zillow.com/homedetails/13742-Endicot-Cir-Magalia-CA-95954/18264870_zpid/,310000.0
407,3,2,1624.0,"6385 Scripps Ct, Magalia, CA 95954",Magalia,CA,95954,39.802944,-121.59912,https://www.zillow.com/homedetails/6385-Scripps-Ct-Magalia-CA-95954/18265256_zpid/,279900.0
408,4,4,3850.0,"13495 Nimshew Rd, Magalia, CA 95954",Magalia,CA,95954,39.80391,-121.631,https://www.zillow.com/homedetails/13495-Nimshew-Rd-Magalia-CA-95954/79985387_zpid/,1149000.0
409,3,4,4461.0,"6481 Apple Creek Dr, Paradise, CA 95969",Paradise,CA,95969,39.772007,-121.57408,https://www.zillow.com/homedetails/6481-Apple-Creek-Dr-Paradise-CA-95969/79984872_zpid/,1199000.0
410,8,7,2708.0,"9000 Skyway, Paradise, CA 95969",Paradise,CA,95969,39.79165,-121.58942,https://www.zillow.com/homedetails/9000-Skyway-Paradise-CA-95969/249255449_zpid/,569000.0
411,3,2,1459.0,"220 Berry Creek Dr, Paradise, CA 95969",Paradise,CA,95969,39.74608,-121.618904,https://www.zillow.com/homedetails/220-Berry-Creek-Dr-Paradise-CA-95969/18252921_zpid/,350000.0
412,2,3,1599.0,"5557 Keith Rd, Paradise, CA 95969",Paradise,CA,95969,39.748955,-121.62362,https://www.zillow.com/homedetails/5557-Keith-Rd-Paradise-CA-95969/18252603_zpid/,472000.0
413,3,2,1422.0,"8654 Skyway, Paradise, CA 95969",Paradise,CA,95969,39.78327,-121.59957,https://www.zillow.com/homedetails/8654-Skyway-Paradise-CA-95969/18250250_zpid/,469990.0
414,2,3,2415.0,"14510 Blind Shady Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.33868,-121.058105,https://www.zillow.com/homedetails/14510-Blind-Shady-Rd-Nevada-City-CA-95959/19463554_zpid/,1700000.0
415,3,5,2054.0,"10914 Monte Vista Ct, Nevada City, CA 95959",Nevada City,CA,95959,39.26929,-121.08421,https://www.zillow.com/homedetails/10914-Monte-Vista-Ct-Nevada-City-CA-95959/19425482_zpid/,999000.0
416,3,4,3729.0,"14051 Greenwood Cir, Nevada City, CA 95959",Nevada City,CA,95959,39.2479,-121.05307,https://www.zillow.com/homedetails/14051-Greenwood-Cir-Nevada-City-CA-95959/19448005_zpid/,989000.0
417,3,4,2510.0,"13664 Rockway Pl, Nevada City, CA 95959",Nevada City,CA,95959,39.29808,-120.983795,https://www.zillow.com/homedetails/13664-Rockway-Pl-Nevada-City-CA-95959/19447721_zpid/,825000.0
418,4,3,1903.0,"300 S Pine St, Nevada City, CA 95959",Nevada City,CA,95959,39.2603,-121.01979,https://www.zillow.com/homedetails/300-S-Pine-St-Nevada-City-CA-95959/19425916_zpid/,995000.0
419,3,3,2046.0,"10757 Banner Mine Way, Nevada City, CA 95959",Nevada City,CA,95959,39.231983,-121.01074,https://www.zillow.com/homedetails/10757-Banner-Mine-Way-Nevada-City-CA-95959/19450455_zpid/,850000.0
420,3,2,1739.0,"13296 Idaho Maryland Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.231445,-120.99658,https://www.zillow.com/homedetails/13296-Idaho-Maryland-Rd-Nevada-City-CA-95959/19450287_zpid/,550000.0
421,3,3,2293.0,"15245 Kimberly Ct, Nevada City, CA 95959",Nevada City,CA,95959,39.30105,-121.01294,https://www.zillow.com/homedetails/15245-Kimberly-Ct-Nevada-City-CA-95959/19447473_zpid/,599000.0
422,3,3,2875.0,"11468 Valencia Rd #HWY20, Nevada City, CA 95959",Nevada City,CA,95959,39.306293,-120.87953,https://www.zillow.com/homedetails/11468-Valencia-Rd-HWY20-Nevada-City-CA-95959/2064166156_zpid/,889000.0
423,4,4,3800.0,"11130 Pittsburg Mine Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.240753,-121.017876,https://www.zillow.com/homedetails/11130-Pittsburg-Mine-Rd-Nevada-City-CA-95959/54895755_zpid/,1195000.0
424,1,1,818.0,"16395 Buckeye Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.252068,-120.85409,https://www.zillow.com/homedetails/16395-Buckeye-Rd-Nevada-City-CA-95959/205315700_zpid/,489000.0
425,4,4,5473.0,"323 Monroe St, Nevada City, CA 95959",Nevada City,CA,95959,39.262085,-121.02296,https://www.zillow.com/homedetails/323-Monroe-St-Nevada-City-CA-95959/64581189_zpid/,2750000.0
426,2,2,972.0,"12528 Old French Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.240322,-121.02527,https://www.zillow.com/homedetails/12528-Old-French-Rd-Nevada-City-CA-95959/19448662_zpid/,389000.0
427,4,4,2604.0,"10554 Haskell Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.276432,-120.99488,https://www.zillow.com/homedetails/10554-Haskell-Rd-Nevada-City-CA-95959/19448944_zpid/,599000.0
428,4,3,2600.0,"14624 Sunrock Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.283726,-121.06048,https://www.zillow.com/homedetails/14624-Sunrock-Rd-Nevada-City-CA-95959/19425282_zpid/,899000.0
429,4,3,2621.0,"16230 Bush Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.294758,-121.002045,https://www.zillow.com/homedetails/16230-Bush-Rd-Nevada-City-CA-95959/19447763_zpid/,925000.0
430,4,3,2826.0,"12384 Discovery Way, Nevada City, CA 95959",Nevada City,CA,95959,39.25141,-121.0815,https://www.zillow.com/homedetails/12384-Discovery-Way-Nevada-City-CA-95959/19425616_zpid/,1149000.0
